GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_286.graphml,0,0,0,25000,25000,0,0.0621,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_287.graphml,0,0,0,25000,25000,0,0.0489,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_288.graphml,0,0,0,25000,25000,0,0.0471,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_289.graphml,0,0,0,25000,25000,0,0.0426,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_290.graphml,0,0,0,25000,25000,0,0.0871,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_291.graphml,0,0,0,25000,25000,0,0.0898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_292.graphml,0,0,0,25000,25000,0,0.0739,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_293.graphml,0,0,0,25000,25000,0,0.0682,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_294.graphml,0,0,0,25000,25000,0,0.0685,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_295.graphml,0,0,0,25000,25000,0,0.0516,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_296.graphml,0,0,0,25000,25000,0,0.0946,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_297.graphml,0,0,0,25000,25000,0,0.1042,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_298.graphml,0,0,0,25000,25000,0,0.0621,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_299.graphml,0,0,0,25000,25000,0,0.0642,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_300.graphml,0,0,0,25000,25000,0,0.0504,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_301.graphml,0,0,0,25000,25000,0,0.0402,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_302.graphml,0,0,0,25000,25000,0,0.0405,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_303.graphml,0,0,0,25000,25000,0,0.0399,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_304.graphml,0,0,0,25000,25000,0,0.0405,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_305.graphml,0,0,0,25000,25000,0,0.0393,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_306.graphml,0,0,0,25000,25000,0,0.0378,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_307.graphml,0,0,0,25000,25000,0,0.0414,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_308.graphml,0,0,0,25000,25000,0,0.0384,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_309.graphml,0,0,0,25000,25000,0,0.039,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_310.graphml,0,0,0,25000,25000,0,0.051,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_311.graphml,0,0,0,25000,25000,0,0.0453,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_312.graphml,0,0,0,25000,25000,0,0.0408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_313.graphml,0,0,0,25000,25000,0,0.0393,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_314.graphml,0,0,0,25000,25000,0,0.0402,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_315.graphml,0,0,0,25000,25000,0,0.0393,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_316.graphml,0,0,0,25000,25000,0,0.0393,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_317.graphml,0,0,0,25000,25000,0,0.0393,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_318.graphml,0,0,0,25000,25000,0,0.0447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_319.graphml,0,0,0,25000,25000,0,0.0387,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_320.graphml,0,0,0,25000,25000,0,0.0447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_321.graphml,0,0,0,25000,25000,0,0.0432,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_322.graphml,0,0,0,25000,25000,0,0.0414,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_323.graphml,0,0,0,25000,25000,0,0.0396,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_324.graphml,0,0,0,25000,25000,0,0.0396,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_325.graphml,0,0,0,25000,25000,0,0.042,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_326.graphml,0,0,0,25000,25000,0,0.0402,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_327.graphml,0,0,0,25000,25000,0,0.0399,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_328.graphml,0,0,0,25000,25000,0,0.0405,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_329.graphml,0,0,0,25000,25000,0,0.0384,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_330.graphml,0,0,0,25000,25000,0,0.0841,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_331.graphml,0,0,0,25000,25000,0,0.0672,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_334.graphml,4,12,144,89723,100000,10277,1.2483,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_335.graphml,4,12,144,89723,100000,10277,1.2309,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_336.graphml,0,0,0,25000,25000,0,0.0423,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_337.graphml,0,0,0,2500,2500,0,0.0456,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_338.graphml,0,0,0,2500,2500,0,0.0312,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_339.graphml,0,8,0,280,2500,2220,0.1024,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_340.graphml,0,8,0,280,2500,2220,0.1117,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_341.graphml,0,0,0,64,2500,2436,0.3169,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_342.graphml,0,0,0,64,2500,2436,0.3509,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_343.graphml,0,0,0,1376,2500,1124,1.1443,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_344.graphml,0,0,0,1376,2500,1124,1.1558,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_345.graphml,0,17,81,148,2500,2352,0.3935, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_346.graphml,0,17,81,148,2500,2352,0.4927, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_347.graphml,0,157696,352,33,2500,2467,2.7616, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_348.graphml,0,157696,352,33,2500,2467,2.7229, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_349.graphml,2268,4174,524,79,2500,2421,10.155, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_35.graphml,0,0,0,25000,25000,0,0.0585,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_350.graphml,2268,4174,524,79,2500,2421,9.4084, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_351.graphml,0,8,37,8,2500,2492,0.618,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_352.graphml,0,8,37,8,2500,2492,0.6528,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_355.graphml,1,11,32,272,2500,2228,0.3734,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_356.graphml,1,11,32,272,2500,2228,0.1907,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_357.graphml,0,8,0,280,2500,2220,0.0991,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_358.graphml,0,8,0,280,2500,2220,0.091,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_359.graphml,32,81,299,19,2500,2481,1.3565, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_36.graphml,0,0,0,25000,25000,0,0.0561,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_360.graphml,32,81,299,19,2500,2481,0.8986, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_361.graphml,24192,27358,479,48,2500,2452,9.7028, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_362.graphml,24192,27358,479,48,2500,2452,9.9047, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_363.graphml,1,6,121,115,2500,2385,0.496, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_364.graphml,1,6,121,115,2500,2385,0.502, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_365.graphml,0,7,16,53,2500,2447,0.4128,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_366.graphml,0,7,16,53,2500,2447,0.408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_367.graphml,0,0,0,1356,5000,3644,0.0727,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_368.graphml,1,6,48,22,2777,2755,0.4843,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_369.graphml,39,39,193,31,2857,2826,1.0458, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_37.graphml,0,0,0,25000,25000,0,0.0576,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_370.graphml,4,12,160,26,2857,2831,0.679,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_371.graphml,4,12,160,26,2857,2831,0.6934,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_372.graphml,30,40,0,2484,5000,2516,0.2902,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_374.graphml,5,10,0,696,2500,1804,0.2902,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_375.graphml,5,10,0,746,2500,1754,0.3202,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_376.graphml,0,0,0,540,2500,1960,0.255,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_377.graphml,0,2,0,2477,5000,2523,0.7484,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_378.graphml,0,2,0,2477,5000,2523,0.5182,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_379.graphml,5,10,97,100,2500,2400,0.4395, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_38.graphml,0,0,0,25000,25000,0,0.0492,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_380.graphml,5,10,97,100,2500,2400,0.4509, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_381.graphml,5,10,97,100,2500,2400,0.4266, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_382.graphml,10,17,444,331,2500,2169,0.6087, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_383.graphml,10,17,444,331,2500,2169,0.6483, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_384.graphml,10,30,0,567,2500,1933,0.4167,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_385.graphml,0,0,0,1915,2500,585,1.1383,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_386.graphml,0,0,0,1915,2500,585,1.2831,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_387.graphml,5,10,152,434,2500,2066,1.3258,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_388.graphml,0,2,352,78,2500,2422,1.5593, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_389.graphml,0,2,352,78,2500,2422,1.4721, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_39.graphml,0,0,0,25000,25000,0,0.066,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_390.graphml,98,108,64,212,5000,4788,1.1909, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_391.graphml,9,107,64,212,5000,4788,1.2408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_392.graphml,0,102,288,169,5000,4831,2.0343, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_393.graphml,3,106,288,4,5000,4996,2.067, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_394.graphml,98,107,288,4,5000,4996,2.0123, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_395.graphml,98,103,288,169,5000,4831,1.6644, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_397.graphml,49,49,49,2229,5000,2771,0.7496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_4.graphml,31,62,32,19304,25000,5696,1.1528,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_40.graphml,0,0,0,25000,25000,0,0.0709,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_400.graphml,13,49,502,1900,5000,3100,1.7461,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_403.graphml,25,49,200,1900,5000,3100,0.9815,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_405.graphml,9,107,64,212,5000,4788,1.1492,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_41.graphml,0,0,0,25000,25000,0,0.0666,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_410.graphml,0,4,96,146,2500,2354,0.1472, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_411.graphml,0,3,0,339,5000,4661,5.6342,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_412.graphml,0,3,0,339,5000,4661,3.5587,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_413.graphml,0,58,0,2287,5000,2713,0.4131,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_414.graphml,0,58,0,2287,5000,2713,0.2788,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_415.graphml,0,73,0,1294,5000,3706,0.5984,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_416.graphml,0,73,0,1294,5000,3706,2.4116,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_417.graphml,2,2,64,685,10000,9315,2.6168, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_418.graphml,10,62,0,281,2500,2219,3.4467,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_419.graphml,5,10,0,875,2500,1625,0.7745,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_42.graphml,0,0,0,25000,25000,0,0.0609,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_420.graphml,5,10,0,875,2500,1625,0.7009,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_421.graphml,25,105,38,39,2500,2461,1.114, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_422.graphml,0,0,0,1414,2500,1086,1.6088,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_423.graphml,0,0,0,1414,2500,1086,1.8152,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_424.graphml,5,10,800,61,2500,2439,3.6576, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_425.graphml,0,0,0,1915,2500,585,1.7116,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_426.graphml,0,0,0,1915,2500,585,1.6629,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_427.graphml,10,30,696,166,2500,2334,2.6472, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_428.graphml,0,1,20,25,2500,2475,3.7225, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_429.graphml,0,1,20,25,2500,2475,3.8099, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_43.graphml,0,0,0,25000,25000,0,0.0925,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_430.graphml,0,196,36,51,2500,2449,0.4837,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_431.graphml,0,196,36,51,2500,2449,0.5972,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_433.graphml,37,40,254,243,2500,2257,1.2101,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_436.graphml,21,25,154,129,2500,2371,1.2916, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_44.graphml,0,0,0,25000,25000,0,0.0946,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_443.graphml,20,20,20,233,2500,2267,0.5368,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_444.graphml,0,196,36,51,2500,2449,0.4777,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_445.graphml,18,24,717,392,2500,2108,2.9293, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_446.graphml,4,10,0,923,2500,1577,1.5427,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_447.graphml,0,0,0,1750,2500,750,1.559,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_448.graphml,0,0,0,1750,2500,750,1.0605,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_449.graphml,0,101,128,182,2500,2318,0.2436, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_45.graphml,0,0,0,25000,25000,0,0.0474,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_450.graphml,0,0,0,1238,3333,2095,0.0898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_451.graphml,0,16,0,310,3333,3023,0.3271,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_456.graphml,2,3,16,1126,10000,8874,1.6599, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_458.graphml,160,192,274,20434,25000,4566,2.7352,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_459.graphml,160,5120,17,21138,25000,3862,0.9394,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_46.graphml,0,0,0,25000,25000,0,0.054,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_460.graphml,16,24,144,492,2500,2008,0.3728, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_461.graphml,16,24,144,492,2500,2008,0.3854, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_462.graphml,8,8,24,113,2500,2387,0.7694, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_463.graphml,1,2,96,560,2500,1940,0.5483, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_464.graphml,1,2,96,560,2500,1940,0.551, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_465.graphml,25344,30624,360,1020,5000,3980,26.4953, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_466.graphml,0,3,193,353,8000,7647,0.5314, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_469.graphml,2048,3072,0,832,5000,4168,0.8986,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_47.graphml,0,0,0,25000,25000,0,0.0459,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_470.graphml,2048,3072,0,832,5000,4168,1.8155,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_471.graphml,40,160,10,1542,5000,3458,2.1764,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_475.graphml,31,95,330,993777,1000000,6223,3.1654, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_479.graphml,1,1,36,1866,2500,634,0.2145,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_48.graphml,0,0,0,25000,25000,0,0.0489,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_480.graphml,7,32,937,61,2500,2439,1.2774, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_481.graphml,7,32,937,61,2500,2439,1.2747, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_482.graphml,0,4,384,62,2500,2438,0.1691, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_483.graphml,0,4,384,62,2500,2438,0.1736, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_484.graphml,9,18,0,333,2500,2167,0.4116,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_485.graphml,9,18,0,333,2500,2167,0.9659,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_486.graphml,15552,20736,107,309,2500,2191,2.1247, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_487.graphml,15552,20736,107,309,2500,2191,2.3497, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_49.graphml,0,0,0,25000,25000,0,0.0558,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_493.graphml,24,180,3330,38,2500,2462,7.8401, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_496.graphml,31,34,124,182,2500,2318,1.0587,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_50.graphml,0,0,0,25000,25000,0,0.0682,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_500.graphml,22,22,22,169,2500,2331,1.0536,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_504.graphml,0,0,0,94,2500,2406,0.2193,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_505.graphml,1,6,48,22,2777,2755,0.4377,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_506.graphml,18,18,128,4607,10000,5393,1.3006, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_507.graphml,75,85,490,0,3239,3239,2.4783, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_51.graphml,0,0,0,25000,25000,0,0.0561,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_511.graphml,350,382,48,196,2500,2304,0.5098, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_514.graphml,18,24,522,385,2500,2115,1.9763, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_515.graphml,18,24,522,385,2500,2115,2.0427, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_516.graphml,20,50,1172,287,2500,2213,0.7039, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_517.graphml,0,1,0,152,2500,2348,2.0748,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_518.graphml,0,1,0,152,2500,2348,2.253,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_519.graphml,100,700,679,0,2612,2612,11.1056, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_52.graphml,0,0,0,25000,25000,0,0.1303,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_520.graphml,0,5,1820,0,2612,2612,2.5102, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_521.graphml,0,5,1820,0,2612,2612,2.4414, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_522.graphml,0,700,464,0,2612,2612,2.4486, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_525.graphml,256,448,352,96,5000,4904,3.4713, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_528.graphml,4,4,0,466,2500,2034,0.1252,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_529.graphml,197,203,177,121,2500,2379,0.4113, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_53.graphml,0,0,0,25000,25000,0,0.0904,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_530.graphml,190,190,303,264,2500,2236,2.5462, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_531.graphml,0,2,344,73,2500,2427,3.3881, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_532.graphml,0,2,344,73,2500,2427,3.0023, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_533.graphml,0,4,192,73,2500,2427,1.1008, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_534.graphml,2,3,16,1126,10000,8874,1.3231, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_535.graphml,80,80,0,856,5000,4144,0.8274,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_536.graphml,10,10,16,2694,5000,2306,0.2445,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_537.graphml,10,10,16,2694,5000,2306,0.228,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_538.graphml,512,16384,17,22378,25000,2622,0.6081,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_54.graphml,0,0,0,25000,25000,0,0.0892,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_540.graphml,33,33,33,22490,25000,2510,0.9097,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_541.graphml,17,33,133,22161,25000,2839,1.7419,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_545.graphml,9,33,333,22161,25000,2839,1.7392,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_547.graphml,22800,70800,449,567,25000,24433,2.0553,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_548.graphml,50,105,1,19225,25000,5775,0.6708,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_549.graphml,48,48,544,99,2500,2401,0.7883, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_55.graphml,0,0,0,25000,25000,0,0.0423,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_550.graphml,48,48,544,99,2500,2401,0.7781, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_551.graphml,2,2,128,0,5034,5034,0.5032, 
